Category	id	preview	title
Monitoring Soziale Stadtentwicklung	MsozS_E24_2010LOR	sozstadt/2011/v_monitor_gelb_rot_LOR.gif	Sozialversicherungspflichtig Beschäftigte am Wohnort 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E25_2010LOR	sozstadt/2011/v_monitor_blau_rot_LOR.gif	Sozialversicherungspflichtig Beschäftigte am Wohnort: Veränderung 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_K08_2012	sozstadt/2013/V_Msoz_gelb_rot_4.gif	Städtische Wohnungen 2012 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_SDI2007	sozstadt/2007/v_monitor_SDI2007.gif	Status/Dynamik-Index Soziale Stadtentwicklung 2007
Monitoring Soziale Stadtentwicklung	MsozS_SDI2008Vz	sozstadt/2008/v_monitor_SDI2008.gif	Status/Dynamik-Index Soziale Stadtentwicklung 2008
Monitoring Soziale Stadtentwicklung	MsozS_SDI2008LOR	sozstadt/2008/v_monitor_SDI2008LOR.gif	Status/Dynamik-Index Soziale Stadtentwicklung 2008 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_SDI2009LOR	sozstadt/2009/v_monitor_SDI2009_LOR.gif	Status/Dynamik-Index Soziale Stadtentwicklung 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_SDI2010LOR	sozstadt/2010/v_monitor_SDI_LOR.gif	Status/Dynamik-Index Soziale Stadtentwicklung 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_SDI2011LOR	sozstadt/2011/v_monitor_SDI_LOR.gif	Status/Dynamik-Index Soziale Stadtentwicklung 2011 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_SDI_2013	sozstadt/2013/V_Msoz_EI_12.gif	Status/Dynamik-Index Soziale Stadtentwicklung 2013 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_SI_20113	sozstadt/2013/V_Msoz_SI_4.gif	Statusindex 2013
Monitoring Soziale Stadtentwicklung	MsozS_Wahlen2004	sozstadt/2006/v_monitor_gelb_rot.gif	Wahlbeteiligung Europawahl 2004
Monitoring Soziale Stadtentwicklung	MsozS_wS03_04	sozstadt/2006/v_monitor_blau_rot.gif	Wanderungssaldo 2003-2004
Monitoring Soziale Stadtentwicklung	MsozS_wS2006	sozstadt/2007/v_monitor_blau_rot.gif	Wanderungssaldo 2006
Monitoring Soziale Stadtentwicklung	MsozS_wS2006LOR	sozstadt/2007/v_monitor_blau_rotLOR.gif	Wanderungssaldo 2006 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D2_wS2007Vz	sozstadt/2008/v_monitor_blau_rot.gif	Wanderungssaldo 2007
Monitoring Soziale Stadtentwicklung	MsozS_D2_wS2007LOR	sozstadt/2008/v_monitor_blau_rot_LOR.gif	Wanderungssaldo 2007 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D2_wS2008LOR	sozstadt/2009/v_monitor_blau_rot_LOR.gif	Wanderungssaldo 2008 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D2_wS2009LOR	sozstadt/2010/v_monitor_blau_rot_LOR.gif	Wanderungssaldo 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D2_ws2010LOR	sozstadt/2011/v_monitor_blau_rot_LOR.gif	Wanderungssaldo 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_K12_2012	sozstadt/2013/V_Msoz_rot_blau_6.gif	Wanderungssaldo 2011-2012 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_K12_V2_2012	sozstadt/2013/V_Msoz_mint_lila_4.gif	Wanderungssaldo 2011-2012 (LOR) - V 2
Monitoring Soziale Stadtentwicklung	MsozS_umlwS0304	sozstadt/2006/v_monitor_blau_rot.gif	Wanderungssaldo mit dem Umland 2003-2004
Monitoring Soziale Stadtentwicklung	MsozS_E3_2008LOR	sozstadt/2009/v_monitor_blau_rot_LOR.gif	Wanderungssaldo mit dem Umland 2008 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E3_2009LOR	sozstadt/2010/v_monitor_blau_rot_LOR.gif	Wanderungssaldo mit dem Umland 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E3_2010LOR	sozstadt/2011/v_monitor_blau_rot_LOR.gif	Wanderungssaldo mit dem Umland 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_awS0304	sozstadt/2006/v_monitor_blau_rot.gif	Wanderungssaldo von Ausländern 2003-2004
Monitoring Soziale Stadtentwicklung	MsozS_dtwS03_04	sozstadt/2006/v_monitor_blau_rot.gif	Wanderungssaldo von Deutschen 2003-2004
Monitoring Soziale Stadtentwicklung	MsozS_E2_2007Vz	sozstadt/2008/v_monitor_blau_rot.gif	Wanderungssaldo von Deutschen 2007
Monitoring Soziale Stadtentwicklung	MsozS_E2_2007LOR	sozstadt/2008/v_monitor_blau_rot_LOR.gif	Wanderungssaldo von Deutschen 2007 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E2_2008LOR	sozstadt/2009/v_monitor_blau_rot_LOR.gif	Wanderungssaldo von Deutschen 2008 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E2_2009LOR	sozstadt/2010/v_monitor_blau_rot_LOR.gif	Wanderungssaldo von Deutschen 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E2_2010LOR	sozstadt/2011/v_monitor_blau_rot_LOR.gif	Wanderungssaldo von Deutschen 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_u6wS03_04	sozstadt/2006/v_monitor_blau_rot.gif	Wanderungssaldo von Kindern unter 6 Jahren 2003-2004
Monitoring Soziale Stadtentwicklung	MsozS_u6wS2006	sozstadt/2007/v_monitor_blau_rot.gif	Wanderungssaldo von Kindern unter 6 Jahren 2006
Monitoring Soziale Stadtentwicklung	MsozS_u6wS2006LOR	sozstadt/2007/v_monitor_blau_rotLOR.gif	Wanderungssaldo von Kindern unter 6 Jahren 2006 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D3_wSu62007Vz	sozstadt/2008/v_monitor_blau_rot.gif	Wanderungssaldo von Kindern unter 6 Jahren 2007
Monitoring Soziale Stadtentwicklung	MsozS_D3_wSu62007LOR	sozstadt/2008/v_monitor_blau_rot_LOR.gif	Wanderungssaldo von Kindern unter 6 Jahren 2007 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D3_wSu62008LOR	sozstadt/2009/v_monitor_blau_rot_LOR.gif	Wanderungssaldo von Kindern unter 6 Jahren 2008 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D3_wsu62009LOR	sozstadt/2010/v_monitor_blau_rot_LOR.gif	Wanderungssaldo von Kindern unter 6 Jahren 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D3_wsu62010LOR	sozstadt/2011/v_monitor_blau_rot_LOR.gif	Wanderungssaldo von Kindern unter 6 Jahren 2010 (LOR)
Monitoring Soziale Stadtentwicklung	Msozs_K13_2012	sozstadt/2013/V_Msoz_rot_blau_6.gif	Wanderungssaldo von Kindern unter 6 Jahren 2011-2012 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_K13_V2_2012	sozstadt/2013/V_Msoz_mint_lila_4.gif	Wanderungssaldo von Kindern unter 6 Jahren 2011-2012 (LOR) - V 2
Monitoring Soziale Stadtentwicklung	MsozS_wVol03_04	sozstadt/2006/v_monitor_gelb_rot.gif	Wanderungsvolumen 2003-2004
Monitoring Soziale Stadtentwicklung	MsozS_wVol2006	sozstadt/2007/v_monitor_gelb_rot.gif	Wanderungsvolumen 2006
Monitoring Soziale Stadtentwicklung	MsozS_wVol2006LOR	sozstadt/2007/v_monitor_blau_rotLOR.gif	Wanderungsvolumen 2006 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D1_wVol2007Vz	sozstadt/2008/v_monitor_gelb_rot.gif	Wanderungsvolumen 2007
Monitoring Soziale Stadtentwicklung	MsozS_D1_wVol2007LOR	sozstadt/2008/v_monitor_gelb_rot_LOR.gif	Wanderungsvolumen 2007 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D1_wVol2008LOR	sozstadt/2009/v_monitor_gelb_rot_LOR.gif	Wanderungsvolumen 2008 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D1_wVol2009LOR	sozstadt/2010/v_monitor_gelb_rot_LOR.gif	Wanderungsvolumen 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D1_2010LOR	sozstadt/2011/v_monitor_gelb_rot_LOR.gif	Wanderungsvolumen 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_K11_2012	sozstadt/2013/V_Msoz_gelb_rot_4.gif	Wanderungsvolumen 2011-2012 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_K10_2012	sozstadt/2013/V_Msoz_gelb_rot_4.gif	Wohndauer über 5 Jahre 2012 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_K10_V2_2012	sozstadt/2013/V_Msoz_mint_lila_4.gif	Wohndauer über 5 Jahre 2012 (LOR) - V2
Monitoring Soziale Stadtentwicklung	s_IndexInd_MSS2013	sachdaten/svor_IndexInd_MSS2013.gif	Monitoring Soziale Stadtentwicklung 2013: Index-Indikatoren
Monitoring Soziale Stadtentwicklung	s_Indizes_MSS2013	sachdaten/svor_Indizes_MSS2013.gif	Monitoring Soziale Stadtentwicklung 2013: Indizes
Monitoring Soziale Stadtentwicklung	s_KontextInd_MSS2013	sachdaten/svor_KontextInd_MSS2013.gif	Monitoring Soziale Stadtentwicklung 2013: Kontextindikatoren
Natur/Grün/Boden/Wasser/Klima	gruene_wege_wander	kvor_gruene_wege_wander.gif	20 grüne Hauptwege - Digitale Wanderkarte
Natur/Grün/Boden/Wasser/Klima	angelkarte2014	karte_angel.gif	Angelgewässer in Berlin
Natur/Grün/Boden/Wasser/Klima	k_baugrund_spandau	kvor_baugrund_spandau.gif	Baugrundkarte (Spandau)
Natur/Grün/Boden/Wasser/Klima	k_wfs_baumbestand	kvor_baumbestand.gif	Baumbestand Berlin
Natur/Grün/Boden/Wasser/Klima	okg	kvor_okg.gif	Begräbnisorte der Opfer von Krieg und Gewaltherrschaft
Natur/Grün/Boden/Wasser/Klima	k_barnim	kvor_barnim.gif	Berliner Barnim - Naherholungsgebiet Leitbild Landschaftsentwicklung
Natur/Grün/Boden/Wasser/Klima	altlasten	umweltatlas/karten/karte_altlasten.gif	Bodenbelastungskataster Flächen zum
Natur/Grün/Boden/Wasser/Klima	bgacht2014	umweltatlas/karten/karte_bgacht.gif	Bodenkundliche Kartierungen - Übersicht
Natur/Grün/Boden/Wasser/Klima	wmsk_buek200	kvor_wmsk_buek200.gif	Bodenübersichtskarte 1:200.000 (BÜK 200)
Natur/Grün/Boden/Wasser/Klima	wmsk_standort	karte_wmsk_standort.gif	Forstliche Standorteinheiten
Natur/Grün/Boden/Wasser/Klima	friedh	karte_friedh.gif	Friedhofsbestand Berlin
Natur/Grün/Boden/Wasser/Klima	geol_stratigraphische_einheiten	kvor_stratigraf_einh.jpg	Geologie - Verbreitung der stratigraphischen Einheiten
Natur/Grün/Boden/Wasser/Klima	bohrpunkte	kvor_bohrpunkte.gif	Geologische Bohrdaten
Natur/Grün/Boden/Wasser/Klima	geo_18-19	karte_geo_18-19.gif	Geologische Karte 1874-1937
Natur/Grün/Boden/Wasser/Klima	geokart	karte_geokart.gif	Geologische Karte 1:10000
Natur/Grün/Boden/Wasser/Klima	gewkarte	kvor_gewkarte.gif	Gewässerkarte - Gewässerverzeichnis
Natur/Grün/Boden/Wasser/Klima	wmsk_gewnetz	kvor_gewnetz.gif	Gewässernetz Berlin
Natur/Grün/Boden/Wasser/Klima	gris_oeffgruen	karte_gris_oeffgruen.gif	Grünanlagenbestand Berlin (einschließlich der öffentlichen Spielplätze)
Natur/Grün/Boden/Wasser/Klima	gwgleichen2001	karte_gwgleichen2001.gif	Grundwassergleichen 2001 (Geologischer Atlas)
Natur/Grün/Boden/Wasser/Klima	gwgleichen2002	karte_gwgleichen2002.gif	Grundwassergleichen 2002 (Geologischer Atlas)
Natur/Grün/Boden/Wasser/Klima	gwgleichen2003	karte_gwgleichen2003.gif	Grundwassergleichen 2003 (Geologischer Atlas)
Natur/Grün/Boden/Wasser/Klima	gwgleichen2004	karte_gwgleichen2004.gif	Grundwassergleichen 2004 (Geologischer Atlas)
Natur/Grün/Boden/Wasser/Klima	gwgleichen2005	karte_gwgleichen2005.gif	Grundwassergleichen 2005 (Geologischer Atlas)
Natur/Grün/Boden/Wasser/Klima	gwgleichen2006	karte_gwgleichen2006.gif	Grundwassergleichen 2006 (Geologischer Atlas)
Natur/Grün/Boden/Wasser/Klima	wmsk_02_12gwgleichen2007	karte_gwgleichen2007.gif	Grundwassergleichen 2007 (Geologischer Atlas)
Natur/Grün/Boden/Wasser/Klima	wmsk_02_12gwgleichen2008	karte_gwgleichen2008.gif	Grundwassergleichen 2008 (Geologischer Atlas)
Natur/Grün/Boden/Wasser/Klima	wmsk_02_12gwgleichen2009	kvor_gwgleichen2009.gif	Grundwassergleichen 2009 (Geologischer Atlas)
Natur/Grün/Boden/Wasser/Klima	wmsk_02_12gwgleichen2010	kvor_gwgleichen2009.gif	Grundwassergleichen 2010 (Geologischer Atlas)
Natur/Grün/Boden/Wasser/Klima	wmsk_02_12gwgleichen2011	kvor_gwgleichen2009.gif	Grundwassergleichen 2011 (Geologischer Atlas)
Natur/Grün/Boden/Wasser/Klima	wmsk_02_12gwgleichen2012	kvor_gwgleichen2009.gif	Grundwassergleichen 2012 (Geologischer Atlas)
Natur/Grün/Boden/Wasser/Klima	wmsk_02_12gwgleichen2013	kvor_gwgleichen2009.gif	Grundwassergleichen 2013 (Geologischer Atlas)
Natur/Grün/Boden/Wasser/Klima	wmsk_02_12gwgleichen2014	kvor_gwgleichen2009.gif	Grundwassergleichen 2014 (Geologischer Atlas)
Natur/Grün/Boden/Wasser/Klima	wmsk_02_12gwgleichen	kvor_gwgleichen2009.gif	Grundwassergleichen 2015 (Geologischer Atlas)
Natur/Grün/Boden/Wasser/Klima	gw_messstellen	kvor_gw_messstellen.gif	Grundwassermessstellen
Natur/Grün/Boden/Wasser/Klima	kganglinien	umweltatlas/karten/kvor_ganglinien.gif	Grundwasserstand - tagesaktuelle Messwerte und Ganglinien
Natur/Grün/Boden/Wasser/Klima	wmsk_huek200	kvor_huek200.gif	Hydrogeologische Karte - HÜK200 - Durchlässigkeit des oberen Grundwasserleiters
Natur/Grün/Boden/Wasser/Klima	kleing	karte_kleing.gif	Kleingartenbestand Berlin
Natur/Grün/Boden/Wasser/Klima	k_kis	kvor_kigif	Kompensationsflächenkataster Karte zum
Natur/Grün/Boden/Wasser/Klima	lplan	karte_lplan.gif	Landschaftsplanverfahren (Übersicht)
Natur/Grün/Boden/Wasser/Klima	lapro_aev_ba	karte_lapro_ba.gif	LaPro Änderungsverfahren: Biotop- und Artenschutz (Programmplan)
Natur/Grün/Boden/Wasser/Klima	lapro_aev_ef	karte_lapro_ef.gif	LaPro Änderungsverfahren: Erholung und Freiraumnutzung (Programmplan)
Natur/Grün/Boden/Wasser/Klima	lapro_aev_gak	karte_lapro_gagif	LaPro Änderungsverfahren: Gesamtstädtische Ausgleichskonzeption (Programmplan)
Natur/Grün/Boden/Wasser/Klima	lapro_aev_lb	karte_lapro_lb.gif	LaPro Änderungsverfahren: Landschaftsbild (Programmplan)
Natur/Grün/Boden/Wasser/Klima	lapro_aev_nu	karte_lapro_nu.gif	LaPro Änderungsverfahren: Naturhaushalt/Umweltschutz (Programmplan)
Natur/Grün/Boden/Wasser/Klima	laprobiot	karte_laprobiot.gif	LaPro Beschlussfassung: Biotop- und Artenschutz (Programmplan RD)
Natur/Grün/Boden/Wasser/Klima	laproerhol	karte_laproerhol.gif	LaPro Beschlussfassung: Erholung und Freiraumnutzung (Programmplan RD)
Natur/Grün/Boden/Wasser/Klima	laprolabild	karte_laprolabild.gif	LaPro Beschlussfassung: Landschaftsbild (Programmplan RD)
Natur/Grün/Boden/Wasser/Klima	lapronatur	karte_lapronatur.gif	LaPro Beschlussfassung: Naturhaushalt/Umweltschutz (Programmplan RD)
Natur/Grün/Boden/Wasser/Klima	lapro_aev_ba2015	kvor_lapro_aev_ba2015.jpg	LaPro Grundlagen: Zielartenverbreitung
Natur/Grün/Boden/Wasser/Klima	k_mmk2004	k_vor_mmk2004.gif	Mittelmaßstäbige Landwirtschaftliche Standortkartierung (MMK)
Natur/Grün/Boden/Wasser/Klima	wmsk_forst_FSC2014	karte_wmsk_referenzflaechen.gif	Referenzflächen nach FSC-Zertifizierung
Natur/Grün/Boden/Wasser/Klima	nsg_lsg	karte_nsg_lsg.gif	Schutzgebiete nach Naturschutzrecht (inklusive Natura 2000) (Umweltatlas)
Natur/Grün/Boden/Wasser/Klima	spielver_oeff	kvor_spielver_oeff.gif	Spielplatzversorgung - öffentlich
Natur/Grün/Boden/Wasser/Klima	spielver_oeffpriv	kvor_spielver_oeffpriv.gif	Spielplatzversorgung - öffentlich und privat
Natur/Grün/Boden/Wasser/Klima	ueberschwemmung	kvor_ueberschwemmung.gif	Überschwemmungsgebiete (vorläufige Sicherung)
Natur/Grün/Boden/Wasser/Klima	wmsk_forst_verwalt2014	kvor_forst_verwalt2014.gif	Verwaltungseinheiten der Berliner Forsten
Natur/Grün/Boden/Wasser/Klima	k_wsg_johannisthal	kvor_wsg_johannisthal.gif	Wasserschutzgebiet Johannisthal (vorläufige Anordnung)
Natur/Grün/Boden/Wasser/Klima	wsg2006	kvor_wsg.gif	Wasserschutzgebiete 2006
Natur/Grün/Boden/Wasser/Klima	wsg	kvor_wsg2009.gif	Wasserschutzgebiete 2009
Natur/Grün/Boden/Wasser/Klima	s_baumbestand_an	sachdaten/default.gif	Baumbestand Berlin - Anlagenbäume
Natur/Grün/Boden/Wasser/Klima	s_baumbestand	sachdaten/default.gif	Baumbestand Berlin - Straßenbäume
Natur/Grün/Boden/Wasser/Klima	s_okg	sachdaten/default.gif	Begräbnisorte der Opfer von Krieg und Gewaltherrschaft
Natur/Grün/Boden/Wasser/Klima	s_bgacht2014	sachdaten/default.gif	Bodenkundliche Kartierungen - Übersicht
Natur/Grün/Boden/Wasser/Klima	sach_friedh	sachdaten/default.gif	Friedhofsbestand Berlin
Natur/Grün/Boden/Wasser/Klima	s_bohrpunktegeo	sachdaten/default.gif	Geologische Bohrdaten
Natur/Grün/Boden/Wasser/Klima	s_wfs_gruenanlagenbestand	sachdaten/default.gif	Grünanlagenbestand Berlin (einschließlich der öffentlichen Spielplätze) - Grünanlagen
Natur/Grün/Boden/Wasser/Klima	s_wfs_spielplatzbestand	sachdaten/default.gif	Grünanlagenbestand Berlin (einschließlich der öffentlichen Spielplätze) - Spielplätze
Natur/Grün/Boden/Wasser/Klima	sach_kleing	sachdaten/default.gif	Kleingartenbestand Berlin
Natur/Grün/Boden/Wasser/Klima	s_kis	sachdaten/default.gif	Kompensationsflächenkataster
Natur/Grün/Boden/Wasser/Klima	sach_lplan	sachdaten/default.gif	Landschaftsplanverfahren (Übersicht)
Natur/Grün/Boden/Wasser/Klima	s_mmk2004	sachdaten/default.gif	Mittelmaßstäbige Landwirtschaftliche Standortkartierung (MMK)
Natur/Grün/Boden/Wasser/Klima	s_nsg_lsg	sachdaten/default.gif	Schutzgebiete nach Naturschutzrecht (inklusive Natura 2000)
Natur/Grün/Boden/Wasser/Klima	s_spielver_oe_plr	sachdaten/sach_spiel_vergif	Spielplatzversorgung - öffentlich / PLR
Natur/Grün/Boden/Wasser/Klima	s_spielver_oe_ve	sachdaten/sach_spiel_vergif	Spielplatzversorgung - öffentlich / VE
Natur/Grün/Boden/Wasser/Klima	s_spielver_oepr_plr	sachdaten/sach_spiel_vergif	Spielplatzversorgung - öffentlich und privat / PLR
Natur/Grün/Boden/Wasser/Klima	s_spielver_oepr_ve	sachdaten/sach_spiel_vergif	Spielplatzversorgung - öffentlich und privat / VE
Natur/Grün/Boden/Wasser/Klima	s_wsg	sachdaten/default.gif	Wasserschutzgebiete 2009
Planen/Bauen/Denkmal	fundstellen	kvor_fundstellen.gif	Archäologische Fundstellen und Bodendenkmale (AISBer)
Planen/Bauen/Denkmal	baugenehm	karte_baugenehm.gif	Baugenehmigungsbehörden
Planen/Bauen/Denkmal	k_baugrund	kvor_baugrund.gif	Baugrundkarte
Planen/Bauen/Denkmal	bnp	karte_bnp.gif	Baunutzungsplan
Planen/Bauen/Denkmal	bplan	kvor_bplan.gif	Bebauungspläne vorhabenbezogene Bebauungspläne (Geltungsbereiche)
Planen/Bauen/Denkmal	brw1999	kvor_brw1999.gif	Bodenrichtwerte 01.01.1999
Planen/Bauen/Denkmal	brw2000	kvor_brw2000.gif	Bodenrichtwerte 01.01.2000
Planen/Bauen/Denkmal	brw2001	kvor_brw2001.gif	Bodenrichtwerte 01.01.2001
Planen/Bauen/Denkmal	brw_2002_amtlich	kvor_brw2002.gif	Bodenrichtwerte 01.01.2002
Planen/Bauen/Denkmal	brw_2003_amtlich	kvor_brw2003.gif	Bodenrichtwerte 01.01.2003
Planen/Bauen/Denkmal	brw_2004_amtlich	kvor_brw2004.gif	Bodenrichtwerte 01.01.2004
Planen/Bauen/Denkmal	brw_2005_amtlich	kvor_brw2005.gif	Bodenrichtwerte 01.01.2005
Planen/Bauen/Denkmal	brw_2006_amtlich	kvor_brw2006.gif	Bodenrichtwerte 01.01.2006
Planen/Bauen/Denkmal	brw_2007_amtlich	kvor_brw2007.gif	Bodenrichtwerte 01.01.2007
Planen/Bauen/Denkmal	brw_2008_amtlich	kvor_brw2008.gif	Bodenrichtwerte 01.01.2008
Planen/Bauen/Denkmal	brw_2009_amtlich	kvor_brw2009.gif	Bodenrichtwerte 01.01.2009
Planen/Bauen/Denkmal	brw_2010_amtlich	kvor_brw2010.gif	Bodenrichtwerte 01.01.2010
Planen/Bauen/Denkmal	brw_2011_amtlich	kvor_brw2011.gif	Bodenrichtwerte 01.01.2011
Planen/Bauen/Denkmal	brw_2012_amtlich	kvor_brw2012.gif	Bodenrichtwerte 01.01.2012
Planen/Bauen/Denkmal	brw_2013_amtlich	kvor_brw2013.gif	Bodenrichtwerte 01.01.2013
Planen/Bauen/Denkmal	brw_2014_amtlich	kvor_brw2014.gif	Bodenrichtwerte 01.01.2014
Planen/Bauen/Denkmal	brw_2015_amtlich	kvor_brw2015.gif	Bodenrichtwerte 01.01.2015
Planen/Bauen/Denkmal	brw_2016_amtlich	kvor_brw2016.gif	Bodenrichtwerte 01.01.2016
Planen/Bauen/Denkmal	brw1995	kvor_brw1995.gif	Bodenrichtwerte 31.12.1995
Planen/Bauen/Denkmal	brw1996	kvor_brw1996.gif	Bodenrichtwerte 31.12.1996
Planen/Bauen/Denkmal	brw1997	kvor_brw1997.gif	Bodenrichtwerte 31.12.1997
Planen/Bauen/Denkmal	denkmal	karte_denkmal.gif	Denkmalkarte Berlin
Planen/Bauen/Denkmal	k_gaserhaltung	kvor_gaserhaltung.gif	Erhaltungsbereiche Gasbeleuchtung
Planen/Bauen/Denkmal	fluchtlinien_spandau	kvor_fluchtlinien_spandau.gif	Fluchtlinienplan Spandau
Planen/Bauen/Denkmal	fnp_ak	kvor_fnp_agif	FNP (Flächennutzungsplan Berlin) aktuelle Arbeitskarte
Planen/Bauen/Denkmal	fnp_2009	kvor_fnp_2009.gif	FNP (Flächennutzungsplan Berlin) Stand 2009
Planen/Bauen/Denkmal	fnp_2015	kvor_fnp_215.gif	FNP (Flächennutzungsplan Berlin) Stand Neubekanntmachung 2015
Planen/Bauen/Denkmal	alk_gebaeude	kvor_alk_gebaeude.gif	Gebäudegeschosse
Planen/Bauen/Denkmal	kataster	karte_kataster.gif	Katasterämter
Planen/Bauen/Denkmal	k_kaufpreis2010	kvor_kaufpreis2010.gif	Kauffälle 2010: bebaute; unbebaute Grundstücke; Wohnungs- und Teileigentum
Planen/Bauen/Denkmal	k_kaufpreis2011	kvor_kaufpreis2011.gif	Kauffälle 2011: bebaute; unbebaute Grundstücke; Wohnungs- und Teileigentum
Planen/Bauen/Denkmal	k_kaufpreis2012	kvor_kaufpreis2012.gif	Kauffälle 2012: bebaute; unbebaute Grundstücke; Wohnungs- und Teileigentum
Planen/Bauen/Denkmal	k_kaufpreis2013	kvor_kaufpreis2013.gif	Kauffälle 2013: bebaute; unbebaute Grundstücke; Wohnungs- und Teileigentum
Planen/Bauen/Denkmal	k_kaufpreis2014	kvor_kaufpreis2013.gif	Kauffälle 2014: bebaute; unbebaute Grundstücke; Wohnungs- und Teileigentum
Planen/Bauen/Denkmal	konjunktur	kvor_konjunktur.gif	Konjunkturpaket II
Planen/Bauen/Denkmal	k_lepbb2	kvor_lepbb2.gif	Landesentwicklungsplan Berlin-Brandenburg Festl.karte 2-Städtische Kernbereiche
Planen/Bauen/Denkmal	k_lepbb1	kvor_lepbb1.gif	Landesentwicklungsplan Berlin-Brandenburg Festlegungskarte 1 -Gesamtraum
Planen/Bauen/Denkmal	k_lep_fs	kvor_lep_fgif	Landesentwicklungsplan Flughafenstandortentwicklung (LEP FS) vom 30. Mai 2006
Planen/Bauen/Denkmal	planin1999	kvor_planin1999.gif	Planwerk Innenstadt 1999
Planen/Bauen/Denkmal	planin	kvor_planin1999.gif	Planwerk Innenstadt 2003
Planen/Bauen/Denkmal	k_planin2008	kvor_planin2008.gif	Planwerk Innenstadt 2008
Planen/Bauen/Denkmal	planin3d	karte_planin3d.gif	Planwerk Innenstadt 3D
Planen/Bauen/Denkmal	k_planwerk_innen	kvor_planwerk_innen.gif	Planwerk Innere Stadt Berlin 2010
Planen/Bauen/Denkmal	k_planwerk_sor	kvor_planwerk_sor.gif	Planwerk Südostraum Berlin - Leitbild
Planen/Bauen/Denkmal	planwest	karte_planwest.gif	Planwerk Westraum
Planen/Bauen/Denkmal	k06_09_03gfz2008	umweltatlas/karten/kvor_06_09_03gfz2008.gif	Städtebauliche Dichte - Geschossflächenzahl (GFZ) 2008 (LOR)
Planen/Bauen/Denkmal	k06_09_03gfz2011	umweltatlas/karten/kvor_06_09_03gfz2008.gif	Städtebauliche Dichte - Geschossflächenzahl (GFZ) 2011 (LOR)
Planen/Bauen/Denkmal	stek2030	kvor_stek2030.gif	Stadtentwicklungskonzept Berlin 2030 Transformationsräume der BerlinStrategie
Planen/Bauen/Denkmal	stepwohn	karte_stepwohn.gif	Stadtentwicklungsplan (StEP) Wohnen 1999
Planen/Bauen/Denkmal	stepwohn2025	kvor_stepwohn2025.gif	Stadtentwicklungsplan (StEP) Wohnen 2025
Planen/Bauen/Denkmal	stepgew	kvor_stepgew.gif	Stadtentwicklungsplan Industrie und Gewerbe - Konzept
Planen/Bauen/Denkmal	step_abwasser	karte_step_abwasser.gif	Stadtentwicklungsplan Ver- und Entsorgung: Abwasser
Planen/Bauen/Denkmal	step_elektro	karte_step_elektro.gif	Stadtentwicklungsplan Ver- und Entsorgung: Elektroenergie
Planen/Bauen/Denkmal	step_fernw	karte_step_fernw.gif	Stadtentwicklungsplan Ver- und Entsorgung: Fernwärmeversorgung
Planen/Bauen/Denkmal	step_gas	karte_step_gagif	Stadtentwicklungsplan Ver- und Entsorgung: Gasversorgung
Planen/Bauen/Denkmal	step_regenbewirt	karte_step_regenbewirt.gif	Stadtentwicklungsplan Ver- und Entsorgung: Regenwasser
Planen/Bauen/Denkmal	step_wasserversorg	karte_step_wasserversorg.gif	Stadtentwicklungsplan Ver- und Entsorgung: Wasserversorgung
Planen/Bauen/Denkmal	step_zentren_konzept	karte_step_zentren_konzept.gif	Stadtentwicklungsplan Zentren: Zentrenkonzept
Planen/Bauen/Denkmal	s_fundstellen	sachdaten/default.gif	Archäologische Fundstellen und Bodendenkmale (AISBer)
